publishedTimeText,simpleText,votes,author,isReply,isHearted,isPinned,isPaid,paidAmount,isSponsor,sponsorshipMonths
1 month ago,Gercepp,0,@yannaseprilia6979,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Umaaaaaaa
Aku mau dm yaa",0,@corina5349,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Wii pas bgt lg bikin jga,0,@kacangmerah2207,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Siapakah kameramen umma???,0,@hrsalls22,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sehat-sehat ya umma sekeluarga~,0,@unknown.7430,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma sopo seng nyooting kuiiii??? Tak kandakke pak bambang lho yoooo,0,@defpimilasetiyaningrum8225,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,?? gercep,0,@ElzaRatuputri,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Om siapa nama kameramen nya..,0,@MATAIJOOO,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,TIM GAK PERNAH SKIP IKLAN??????,0,@kriyakkriyuk_,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Tim gerceppp,0,@user-cw9hj2ln9n,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Hyeaiiii pake kamera baruu, semakin semangat ngonten yaa ma",0,@moureenbrigitta3554,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Langsung nonton,0,@user-ou5dd6gh9d,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kameramenya siapa deh,0,@chubita5520,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gambarnya bagus umma pake kamera baru,0,@EdwinPujinari,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kirain hari ini umma ga up vidio??,0,@nazwaputrialenka3381,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,gercepp umaa,0,@user-rf4pk5zk2c,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,19:56 mass natt gantleman bgttt,0,@iadswka,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Endoggg??,0,@Intds02,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Makan adonannya ritsuki langsung jadi orang pinter??,0,@NailaHusna-r8y,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Biyoh Ritz,,,,endhog rasa micin,,,,umooooor lho",0,@sherlytan2653,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gercep,0,@silviananurlaili5389,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Maaf ya mama mega baru liat ??,0,@Rafandaafifa613,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,aaa ritsuki lucu bangett ??,0,@kandicha6019,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Tuban Jatim hadir mama.mega,0,@dianaulfa3766,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,TAHU ISI UMMA??? HAH TAHUNYA ISI UMMA????,0,@cecewliee,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Wah ketinggalan ??,0,@MuhamadIrfanAwalludin,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Ummaa mn  vlog ke sungai nyaaa ,sm cari ikan ga ada ?",0,@tiaradwi4771,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,gercep umaaa,0,@diyah1403,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gercepp??,0,@harendipratamaputra6525,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,gercep,0,@safaaaalulu,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Kira2 siapa ya yang jadi kameramen nya, suaranya kea bukan pak bambang",0,@grcylow,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akhirnya umma spill resep tahu crispy soalnya pas liat divlog sma yusuke ngilerr nnti pulang kerja lngsng recok si ini,0,@widiawati8279,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yuhuuuuu,0,@lifyasajidah1334,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ritsuki paketin ke Indonesia ummaa??,0,@NabilahAwaliah,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Vidionya kok bergelombang sih umma?,0,@fanikurniasyah6953,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Video ne bergelombang,,,,",0,@sherlytan2653,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kalian ngrasa hasil vidionya gerak gerak (cedut cedut ) gitu ga sih??,0,@piiaanaa,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Lebih bagus pake hp dari pada kamera menurut ku??,0,@AnggunArianti-h1q,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma knp videonya kaya berdenyut gt?,0,@agnesregina7033,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kueeeee micin??,0,@VahmyFauzzi,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ritsuki imiutttttt???,0,@laurenaurel895,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yeaayyy..ahirnya diupload jg sama mameg...barusan komen tiktk minta resep nya tahu isi pedas,0,@paopaonuna6774,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Langsung cus nonton
...ritsuki moodbosterku...sering nonton tp jrng komen",0,@nurhudapratama8441,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Tim nonton sambil makan cung,0,@itsme.pipitnrs_,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kameramennya siapa?,0,@happyherawati388,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"vudeonya jadi jauh lebih jernih tapi kok kaya bergelombang gitu yaa, kameranya kaya gak fokus gituuu",0,@kibuuu1448,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,5 mnit yg laluu,0,@aisyahmaaulida,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Mameg isian e kok pedes,,, anak2 gg bisa ikut makan",0,@user-bl5xn2ni2r,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ini pake kamera baru kah uma ko beda kyakya ..,0,@evanugraha3956,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"wiii, ada kameramen baruuu. semangat ngoten mama!",0,@fadhila_iswi,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Durung pro nganggo kamera dadi ono efek mlembung² dimaklumi ??,0,@afmunir766,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Wah umma uda ada camera man sekarang ??,0,@viiginting8668,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"kamera nya kenapa mengkelung"" ya umma.. tapi jernih banget loh bagus gambar.. mantuuuulll",0,@melissawualianto,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kameramenya siapa itu umma,0,@widyastutik1472,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umaaa jadinya mbliyut2 videonya. Mungkin setingan kameranya blm pas. Tp ttep sukaa. Ra eling ritsuki ki micin di enteknoo,0,@brendapratiwi938,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Wihh tumben kebagian nnton sbelum 1jam,0,@dwioktaria2774,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,gercep umaa?,0,@Brinaaa_ch,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,mau recook tapi tahu pong di tempatku kecil kecil e umma. gabisa se semok itu nanti tahunya??,0,@Zizi-y6y,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mana nih tim gerccep,0,@Diboy22,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kamerane mlembung2 umma,0,@b_038_danifaozan2,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kenapa harus aku suka susu sih umma??????pikiran aku kan jd ????????,0,@SendratariAncika,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Hadir umma,0,@muhammadhaerudin3581,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Umma, video nya bagus tp sepertinya masih perlu di setting lg krna hasil video nya seperti melengkung"" gitu. Semangatt ummaaa :)",0,@agengannisa4078,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ini siapa ya gays yg kameramin umaa??,0,@nurlutfia28,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Halo rit?,0,@novitaisnayni7183,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,gercep,0,@Vlog_random124,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma kok ngedup2 ya vidionya,0,@uswatunhanisaa,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Uluh uluh  kamera baru gesss ????,0,@noorlianysaputrii549,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"pertama komen di sini,sehat2 y uma dan keluarga...Nat sama Rit bahagia selalu",0,@kayakkodean5154,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Vidionya kok melengkung"" umma jdi pussing lihatnya??",0,@DeviCahyanis,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Baru upload 40 menit langsung nonton ga mau ketinggalan,0,@dewipuspitaningrum7286,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Nonton ritsuki 2 hari aja udah hafal bhs japan???,0,@nisaasagita8366,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gercep ga nih? ????,0,@Sandwicpink,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,itu kenapa efek kamera kok goyang2 kyk melengkung2 gitu umaa,0,@yesipuspitasari8165,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Love you rit...eling rit...?,0,@yatimah1663,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Wahhh umma Uda punya cameramen nih,0,@aansofiyanto881,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,BAGUS PAKEK HP AJA UMA,0,@mariasisilia3343,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ohayou gozaimasu????,0,@hafidz3860,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kamerane mleyot”,0,@ayuxsajalah1394,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kualitas dji osmo mungkin lebih on lagi kalo outdoor,0,@maulidaanns,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gercep,0,@Viann-8,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kapan kapan masak siomay dimsum ayam umma,0,@tiaracatrr,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kalau mau nitip oleh2 buat ritsuki kirimnya kmn umma?,0,@princesspoint7757,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"nungguin loh aku tu, akhirnya yah ;)",0,@nishadewi3592,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ngakakk bgt disuruh takbiran,0,@aisyahrosadi6260,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Aq diett??,0,@user-mh1gi6zg1l,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ini yang ngerekam siapa?,0,@user-jg3zs6lv4q,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kurang bagus uma videonyaaa,0,@fanesadianasasanabila7621,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,GERCEPPPP,0,@monicazp_,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago (edited),"Uma kenapa ya video muka nya ngegelombang gitu, apa memang dari kameranya kayak gitu?",0,@sripurnamasari7853,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ritsuki anak soleha?,0,@NabilahSalehJoban,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"umma videonya kali ini kayak adaa nge glitch giuu, tapii aku tetap nonton ??",0,@aisyahalhumairoh9634,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,RITSUKIIII IMUUTTT SEKALIII PAKE DRESS ITU MAKIN LUCUUUU,0,@vJ.RII7E,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Akhirnya up video hehe,0,@vinaseptiviany7240,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Thunya dijepang kok bgs lentur ya ma,g kyak disini thunya mudah hancur kl diisi banyak2",0,@dianaulfa3766,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,sebelum ribuan,0,@AnnisaMelyindah,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kualitas gambarnya makin baguss umma ?,0,@zaa.j,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Pengen punya anak kayak Ritsuki??????,0,@SesaMrlina05,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mamam + nonton adikkk,0,@dinihandayani2118,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kangen vlog umma dgn miwa can,0,@nunusbertho4642,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Uma aku jadi ngidam gehu bikinan Uma ...,0,@indahdewipertiwi2600,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Videonya kok nggelembung gelembung..,0,@davidirawan4146,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,gercepp ummaaa,0,@tyadestiana7645,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umma ngreyen kamera nyaaar,0,@baharkarasu131,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ini pasti kameramennya om ahmad??,0,@ikasulistyoningrum1204,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ritsuki mukanya kedut kedut??,0,@naiarp4947,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,sengg elingg to ritt,0,@ZahraRamadhan-li6mp,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Luebarrr luebar tahunya ya umma wkwk, kameraanyaa bagus umma dari segi kualitasnya nambah hd gitu baguss tapi kadang cembung cekung ya :""v kenapa ya itu xD",0,@yoriwithsaki,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Cantik banget rit,0,@DelimaSimanjuntak-e3r,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Langsung download dehh,0,@Laa-z8v,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kalau menurut ku bagus kamera sebelum nya umma... ini kayak ada gelombang²/melengkung gitu ??,0,@pranajayagmo1562,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mama fidionya dak duk,0,@nurofikkp,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yg videoin umma siapa???,0,@cucusethiawati6200,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,TIM GERCEP MANA NIHH,0,@elritza5386,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Rit.. Kebanyakan mecin ritt??,0,@dwiwiwidu,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,semangat ummaaa??,0,@istyy_channel712,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,21:23 wkwk sabarin diri sendiri,0,@Cynnnygn23_,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kok gambarnya goyang goyang,0,@asaikayuliani6189,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago (edited),kog gelembung gelembung gtu ya gambarnya,0,@CalonPsikolog-gi5nf,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ritsukiii cantik bangettt kamuuuuuu,0,@acccce_e,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Uma maaf kok video nya kaya bergelombang gt ya sesekali?? Atau cuma di hp ku aja yg begini ??,0,@VnoaB,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma&keluarga sehat selalu yaa?,0,@erliazizah3787,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Tim gercep mana nieh,, terlambat dikit nggk ngaruh 4:45 ????",0,@andhikacely2747,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yuhuuu makasih mama udah upload,0,@lutfiahnursafitri7944,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,endug??,0,@bebbysaofficial1082,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Om siapa yg megang camera tuh?,0,@zairina_1190,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Bju ritsuki cantik dan lucu banget,0,@dianaulfa3766,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Waalaikum salam umma dan ritsuki,0,@arzirahmayanti135,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Wkwkwk ngakak bngt pas tempe yg di buka umma kelempar??,0,@hlosyamanusia,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Durasi nya bisa sampe ritsuki s2 ga umma??? ??,0,@NabilahAwaliah,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Siapa yang videoin ??,0,@windafauziah7026,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yuhuuuu,0,@tuanmuda-xz9bq,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gercep??,0,@AurelPricillya,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"kameranya goyang gitu mama mega bikin pusing, sarannya tetep pakai tripod aja. nanti kalau pingin pindah spot dipindahi tripodnya jadi sistemnya camera cut gitu mama mega. kasian juga kalau di suruh pegang kamera terus bikin capek. 
semoga membantu....",0,@fidyapratiwi6720,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"maklumlah baru pertama nyoba kamera nyaa,jadi belum tau setting nya harus gimana.",0,@vaniaagustinarismayanti12,TRUE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Tahu di sana gede2 ya ,kenyang makan 1",0,@Bociru,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kurang panjang durasinya umama??,0,@raisaqorirah4429,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kaosdalem ritsuki yg satu kyknya turun gasih,0,@auliarahmadilla7117,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mario nya lucu amat kicik????,0,@Newbie-r7,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ini di videoin siapa yaa ?,0,@windafauziah7026,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Umaa,bentar lagi 2 jt subs maaa",0,@senkii0612,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Umaa maaf yh saran aku, kata2 mencr3tnya di kse suara apa gitu, biar g kedengeran, btw aku suka nonton vlog uma smbil makan gitu ??, hehe maaf yah umaa cantik?",0,@user-lx9wb8px8w,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Sip bsk praktek,,trims umma",0,@sulistiyani7902,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kameranenya sp ituww,0,@PDEVIROJAMAYAINDAH,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,56 menit yang laluu,0,@elorajuniachristabel5098,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Umma, kayaknya videonya mleyot mleyot. Mungkin ada pengaturan yg belum oke",0,@dwickywoo01,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,bagus kameranya uma tapi kok mumet??,0,@inayarahada7367,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,pas banget nih mau makan lgsg ada tontonan terbaru????,0,@keysariezachaniago7862,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Yg videoin om siapa umma,0,@zalzaoktavia,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Besar sekali best tahu isinya wkwkw pst mantul iku bestt,0,@seftylubis,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Uma besok kalok bulan Ramadhan pulang kampung buat vlog di sana,0,@SintiaSari-m5r,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Wkwkwk ?? natsuki bisa bisanya keinget yusuke,0,@sitinurhidayah31,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Iya kok bergelombang gitu ya??itu kamera baru kah,0,@siguizucapcut,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,tim gercep siniwoy ??,0,@dwiyuliyanti-n6b,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Bagus umma kamera baru nyaa,0,@Yasmine99469,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,auto recookkk niii???,0,@HaniaAtt,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ko sekarang jarang upp siiiii??_??,0,@Gfdoyoung-xv8cg,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Mameg gambarnya bergelombang pusing diliat,0,@sulistiyani7902,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,marionya geser sendiri ga sih umma???,0,@dindaa083,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kameramen nya siapa umaa,0,@mundariyanti7138,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umaa yg vidion OM FAFA YA UMAA,0,@irmalistiawati923,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"videonya kenapa kabur"" mameg",0,@AjmaRalyan,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,kameramennya siapa itu,0,@auliahps002,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gercep uma...nonton selalu..dan d tunggu2 vidio nya,0,@dadanhamdan3890,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,agak gelombang2 gitu mama videonya...,0,@milkmocchill-j1h,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"tahu jepang itu enak sekali,",0,@nanikavc6053,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,semangat ngonten umma??,0,@wiindadw,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Adonan bikinan ritsuki namanya micin dipakein telor.. bukan telor dipakein micin
Mantap rit",0,@user-yc2xv9hd7g,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Team yg Subs Dari puluhan ribu, tau tau sekarang sudah jutaan SUBS????",0,@FirS2907,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Saran sih klo di rumah pakai hp aja klo jalan-jalan baru pakai kamera ini,0,@pondra546,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,PULANG SEKOLAH TEMEN ISTIRAHAT NYA LIAT KELIARGA NDAK ELING???,0,@amandaputri-zm5jh,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,umma kameranya kayaknya bisa di off in efek melengkungnya,0,@dlmel_n4330,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Saluran wa nya namanya apa sih ?,0,@shintakusumasari27,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Umma gambarnya vlog nya kok tumben gelombang"" jd dilihat pusing apa lg ngetes kamera baru ya umma",0,@sundaripertamawati4024,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Pake tripod aja umaa,0,@isnalistia2058,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,YA ALLAH RIT NGASIH MICIN KAYAK NGASIH JANJI MANIS AJA ??????,0,@zexylyne3406,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Lagi hamil liat umma mega bikin tahu isi alias gehu jadi ngiler. Masha Allah ??????????,0,@CerealKiller_13,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"ummaa kerennya pk kameraa JD teks klo d perbesar ttp kelihatan,, kerennnn",0,@margarethayossy7878,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ummaa??,0,@saskiyamhrn9773,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sebelum ribuan nihhh umma,0,@user-ez3br2fk6r,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ngiler uma pengen,0,@putrisurnayati2203,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,????,0,@sellycincin7974,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago (edited),"Wah....alhamdulillah  Pakek kamera sama kameramen baru ya uma.....
Uma kayaknya itu coper uma bukan blender????????",0,@marianaanisa1981,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,tim nonton sambil makan,0,@dwiyuliyanti-n6b,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Siapa yang nonton cuman pen liat kerandoman Ritsuki,0,@FansRitsuku,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Baru kali ini suka nonton vlog orang,0,@Zhiraa796,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,tp warna kameranya lebih kontras yg lama keknya ya??,0,@yenneefr1642,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,ABSEN DARI JATENG UMMA,0,@mamausydenis4617,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Kameraman istighfar lu nanya ke rit bukan di langit? Pas bahas bapak ????????,0,@yunianakusuma3238,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Ngilerrr bangetttt pengen langsung bikin ga yaaa,0,@Zuliya26,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Sumpah ga tau resepnya apa fokus ke bocah masukin bumbu ke telor hahahaha,0,@pondra546,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Spil resep bumbu bahan di deskripsi umma wkwkw,0,@Nadszye,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"Ummaaa kamera nya gambar nya mleyot""????",0,@AYULESTARI-lx6cu,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,????,0,@singaimutchannel,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Umaa..kog gambarnya kek goyang goyang gt Umaa..kek kena filter ato apa gt..,0,@nuchanbaby6432,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,natsuki ritsuki loghat nya kadang japan kadang jawa ??,0,@vvfifyy,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,tahu isi umma??????,0,@abcdeafghii,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"semangatt terus ngontennya umaa, nanti aku recook resepnya umma. ??
salam dari Jatim juga umma :face-red-heart-shape:??",0,@febisutrisno,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,"terimakasih ya umma, baju nya buat ritsuki sudah dipakai, yang mau kembaran sama ritsuki bisa hubungi aku yaaa",0,@fadhilaannisa321,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,Gerceppp?,0,@user-by4kc4pp1v,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,gabisa datang ?? astagaa gabisa keluar esnya malah datang ngakak,0,@azkannadiyahel-syarevah8118,FALSE,FALSE,FALSE,FALSE,,FALSE,
1 month ago,heeee astaga ritsuki masakanmu iku dadi koyok opo ?? dii soookkk kabeh,0,@azkannadiyahel-syarevah8118,FALSE,FALSE,FALSE,FALSE,,FALSE,
